53;23;2
51;13;2
42;12;2
38;12;2
43;11;2
32;10;2
47;11;2
32;11;2
41;10;2
40;10;2
44;10;2
32;10;2
42;11;2
41;8;2
50;10;2
39;10;2
34;10;2
38;11;2
37;9;2
32;9;2
44;11;2
43;11;2
51;10;2
42;9;2
38;9;2
41;9;2
48;9;2
45;10;2
42;10;2
36;8;2
38;10;2
43;10;2
39;11;2
42;10;2
40;11;2
36;10;2
48;10;2
46;9;2
37;8;2
23;9;2
37;9;2
38;9;2
41;9;2
39;10;2
35;10;2
27;8;2
39;11;2
41;9;2
41;10;2
36;10;2
35;10;2
24;9;2
42;11;2
41;9;2
36;9;2
33;10;2
31;9;2
41;10;2
32;9;2
33;9;2
39;11;2
47;10;2
40;11;2
40;11;2
41;9;2
40;10;2
41;10;2
42;10;2
34;9;2
42;9;2
40;10;2
36;7;2
49;9;2
32;9;2
32;10;2
37;9;2
39;10;2
44;9;2
32;8;2
40;10;2
34;7;2
41;11;2
33;9;2
38;11;2
52;10;2
40;11;2
37;10;2
48;10;2
41;11;2
32;9;2
39;10;2
46;10;2
34;10;2
37;9;2
53;10;2
41;12;2
40;9;2
45;10;2
32;10;2
42;10;2
42;10;2
30;10;2
25;9;2
36;9;2
40;10;2
42;10;2
37;8;2
50;10;2
40;9;2
23;9;2
41;10;2
39;10;2
35;9;2
40;10;2
36;11;2
44;9;2
52;9;2
32;10;2
42;10;2
41;9;2
50;10;2
42;11;2
40;9;2
42;9;2
29;9;2
40;9;2
42;11;2
41;10;2
40;11;2
38;11;2
39;12;2
50;10;2
37;8;2
59;10;2
41;11;2
31;9;2
41;9;2
48;10;2
23;9;2
37;10;2
41;9;2
39;10;2
40;9;2
40;10;2
40;9;2
40;10;2
40;10;2
40;10;2
35;9;2
40;9;2
30;9;2
41;11;2
51;10;2
41;9;2
32;10;2
47;12;2
53;12;2
37;9;2
40;10;2
38;9;2
41;9;2
49;9;2
52;9;2
51;10;2
46;8;2
38;9;2
32;10;2
33;9;2
40;9;2
41;10;2
38;9;2
40;9;2
42;9;2
32;10;2
39;9;2
40;9;2
46;10;2
37;11;2
42;9;2
32;9;2
40;9;2
32;10;2
39;10;2
39;10;2
50;9;2
34;9;2
48;9;2
49;8;2
46;10;2
40;11;2
42;8;2
33;9;2
41;10;2
33;9;2
39;10;2
38;9;2
37;10;2
44;11;2
23;9;2
22;8;2
40;11;2
37;11;2
41;11;2
32;10;2
38;10;2
51;10;2
40;11;2
39;9;2
33;11;2
32;9;2
48;10;2
39;9;2
41;10;2
32;10;2
42;11;2
40;10;2
40;9;2
41;11;2
46;9;2
41;10;2
39;12;2
42;8;2
37;9;2
39;11;2
42;11;2
41;10;2
37;10;2
36;9;2
47;9;2
38;11;2
27;9;2
34;7;2
42;10;2
38;9;2
36;9;2
34;9;2
41;9;2
33;9;2
41;10;2
41;10;2
31;8;2
33;9;2
52;10;2
40;10;2
41;11;2
40;10;2
32;8;2
32;10;2
39;10;2
38;10;2
32;10;2
41;12;2
39;12;2
41;11;2
40;10;2
41;10;2
41;11;2
43;11;2
37;10;2
42;9;2
40;10;2
37;9;2
41;11;2
43;10;2
46;11;2
51;10;2
42;9;2
42;8;2
41;10;2
32;10;2
39;9;2
32;9;2
31;9;2
41;10;2
42;11;2
37;9;2
37;8;2
43;10;2
44;10;2
32;9;2
44;10;2
38;11;2
42;10;2
41;11;2
26;9;2
37;9;2
37;10;2
37;9;2
32;9;2
59;10;2
42;9;2
41;11;2
32;8;2
50;10;2
32;9;2
36;10;2
54;10;2
32;10;2
41;10;2
39;10;2
40;9;2
51;9;2
39;9;2
32;8;2
52;11;2
39;10;2
39;9;2
32;10;2
50;9;2
42;11;2
33;10;2
36;9;2
40;9;2
59;11;2
41;9;2
41;11;2
40;9;2
43;10;2
36;10;2
41;9;2
42;9;2
45;10;2
46;9;2
37;10;2
33;9;2
33;10;2
32;9;2
48;10;2
36;8;2
34;9;2
49;10;2
32;10;2
46;8;2
40;7;2
40;10;2
32;9;2
38;10;2
37;11;2
35;9;2
32;9;2
42;10;2
41;12;2
29;8;2
38;10;2
47;10;2
42;9;2
40;10;2
60;9;2
51;11;2
42;11;2
41;9;2
38;8;2
36;8;2
54;10;2
39;11;2
41;9;2
37;10;2
24;9;2
41;9;2
38;9;2
40;9;2
31;9;2
39;10;2
35;9;2
42;8;2
39;10;2
41;11;2
43;12;2
33;10;2
52;9;2
36;10;2
38;10;2
46;9;2
22;9;2
46;9;2
37;11;2
50;10;2
40;11;2
46;10;2
38;12;2
42;10;2
32;8;2
35;10;2
40;9;2
40;8;2
44;11;2
51;11;2
33;9;2
33;9;2
48;9;2
39;11;2
24;8;2
38;9;2
42;9;2
38;9;2
42;10;2
64;9;2
42;10;2
38;10;2
41;10;2
41;9;2
36;10;2
38;9;2
42;10;2
45;11;2
40;9;2
51;10;2
35;10;2
41;10;2
38;9;2
41;9;2
38;9;2
55;11;2
35;8;2
41;10;2
28;8;2
40;10;2
51;10;2
34;9;2
28;9;2
32;9;2
32;8;2
32;9;2
40;9;2
37;10;2
42;11;2
42;11;2
42;9;2
40;10;2
38;10;2
36;8;2
52;10;2
42;10;2
37;9;2
40;10;2
25;9;2
41;10;2
42;10;2
39;9;2
41;10;2
39;7;2
39;11;2
40;8;2
22;10;2
40;10;2
41;10;2
41;11;2
46;10;2
36;9;2
46;9;2
45;10;2
33;11;2
37;11;2
36;9;2
42;10;2
37;11;2
40;10;2
47;8;2
49;12;2
35;11;2
38;9;2
38;9;2
42;10;2
38;10;2
22;9;2
40;9;2
32;10;2
42;10;2
34;9;2
38;10;2
39;10;2
40;9;2
42;10;2
38;9;2
40;9;2
32;9;2
33;9;2
43;11;2
43;10;2
52;10;2
39;10;2
37;8;2
41;10;2
40;10;2
40;9;2
42;9;2
32;10;2
38;10;2
34;8;2
24;9;2
40;9;2
40;8;2
39;10;2
38;10;2
42;9;2
36;10;2
39;10;2
39;9;2
34;10;2
35;9;2
37;9;2
40;10;2
42;10;2
41;10;2
41;9;2
33;9;2
40;9;2
58;10;2
42;10;2
35;10;2
48;9;2
51;10;2
40;9;2
42;10;2
45;10;2
38;11;2
42;10;2
41;11;2
41;9;2
47;11;2
33;8;2
41;11;2
43;9;2
41;11;2
40;10;2
31;9;2
39;10;2
41;10;2
42;10;2
42;10;2
37;10;2
42;10;2
41;10;2
42;11;2
48;10;2
52;11;2
36;10;2
41;10;2
42;9;2
42;10;2
43;10;2
42;11;2
40;10;2
56;10;2
40;9;2
41;10;2
38;10;2
37;11;2
50;9;2
42;9;2
47;11;2
40;11;2
40;9;2
33;9;2
42;9;2
42;11;2
40;9;2
50;11;2
39;10;2
48;11;2
36;10;2
33;8;2
33;9;2
29;8;2
40;9;2
38;9;2
33;9;2
41;10;2
32;10;2
41;11;2
